baseMean log2FoldChange lfcSE stat pvalue padj
1464.97163020763 -0.311219171791342 0.106533262892515 -2.92133333140601 0.00348536704248142 0.00811781690907064
393.414706908187 0.785644780029148 0.207372216286278 3.78857300220278 0.00015151507240565 0.000520403768689272
2.43315018857059 2.18919399897059 0.967142151311376 2.26357004086959 0.0236005722211916 0.0441824666001378
0.645031600343083 1.11939715251484 1.08900082556034 1.02791212480382 0.303991165575684 0.398717536926152
6998.3009398764 -0.631592562622917 0.169361353949972 -3.72926023494998 0.000192042740599302 0.000638378743032472
1950.06914742052 0.0221874266054513 0.10255477297971 0.216347089080302 0.828717206308823 0.879232093678553
4117.00007275389 0.646984888225119 0.131110478849019 4.93465429998281 8.02928477497591e-07 6.19264598213711e-06
5936.65335916037 0.195031658493605 0.117066433716711 1.6659912863286 0.0957151499966502 0.150159699385731
0.148894031880038 -0.721188205437509 5.84766012506886 -0.123329364226519 0.901846289033715 0.927037526157562
11231.8847230108 -0.351320068303652 0.105305156859181 -3.33620953410149 0.000849291263385827 0.00236090899181217
5138.2086608616 -0.561142085699224 0.147607781663571 -3.80157522438881 0.000143779071694448 0.00049781571059798
743.391793126986 -0.794617526055742 0.212952647944575 -3.73142824813598 0.00019039724183043 0.000635315148905683
0.340979603873037 0.437632400482879 1.61333936801654 0.271258737720452 0.786192039594298 0.845254880632267
43.8628899586752 -0.583093957625908 0.294744044013073 -1.97830615908915 0.0478941787232678 0.0816111015175163
3.53207615641801 0.592003222880818 0.704304955299384 0.840549563688887 0.400600324090164 0.499974047895477
1241.10809570416 -0.426678881057097 0.200018452994145 -2.13319758587267 0.0329085210887476 0.058951564898897
2050.19901897257 0.596661096677877 0.640812281458744 0.931101219408028 0.351801207905699 0.449921603805607
7334.44695383897 -1.84534097360684 0.285919535681257 -6.45405697519047 1.08894839564476e-10 3.33944174664393e-09
996.583001687519 1.13443116693744 0.278824326111247 4.06862336138066 4.72917208378356e-05 0.000189244081844015
1041.72996040654 1.13859277334195 0.24305915016619 4.68442670256787 2.80744607446975e-06 1.77254438427306e-05
6.91509590579117 2.48312954989148 0.712314892385456 3.4859997684111 0.000490301429304016 0.0014517430826289
5506.66608001337 0.0376643941295399 0.192386950187265 0.195774162919461 0.844786933729712 0.888578589795885
154.736494809106 -1.99422718130703 0.442029889649794 -4.51152111656294 6.43643741083911e-06 3.62014470967719e-05
132.608395248321 -0.462058564786539 0.244831785325706 -1.88724909297153 0.0591268300086336 0.0977604069975867
2.58159421190502 -1.38159552147258 0.668793474923293 -2.06580293211001 0.0388470911396454 0.0681676476673887
50.8261219542748 0.716516280986613 0.615378715722276 1.16435011917114 0.2442821532199 0.333653672690595
12051.6240669895 0.167469472523641 0.0815347530617985 2.05396430644377 0.0399791464855925 0.069773903351549
2041.20878592362 0.941077098199087 0.146423037312823 6.42711089368087 1.3005194973797e-10 3.64145459266315e-09
6911.33370679633 0.155521480242557 0.0910198049480014 1.70865538913652 0.0875148021532419 0.138645836621618
1508.61703721511 0.0601865841842936 0.369301397117349 0.162974157839887 0.87053878167185 0.906698135824248
100.177838004629 -2.2960358269642 1.05078810856935 -2.18506072560171 0.0288843944048062 0.0530714693201004
2012.34997669029 0.745791211667693 0.270266076639724 2.75947030030655 0.00578951493446347 0.0126934104983305
2636.28073927953 -0.276106565020894 0.0943125958981354 -2.92756828917221 0.00341624029814371 0.00797122736233532
368.300111809352 1.45906804335804 0.464611638860443 3.14040355712291 0.00168715247927546 0.00426925814009192
7533.36553464174 -0.192688038540667 0.0941304004737022 -2.04703302621664 0.0406548419539076 0.0707614005900445
2903.96306846348 -0.0137366518035232 0.0845089010720953 -0.1625468042923 0.870875273816249 0.906698135824248
5979.15045684045 0.0740099834612538 0.109231778904056 0.677549923692634 0.498057105953387 0.595633753452147
3380.65522960265 0.651667981729127 0.111127239402191 5.86416062555656 4.51410340083064e-09 6.84019432972925e-08
4.48104543956571 0.394954368335854 0.802477084462817 0.492169030097898 0.622599856030463 0.704664863415849
2.87304602003956 -4.18692892927418 1.56939725883537 -2.66785793444117 0.00763365288016292 0.016278385612003
8.49988447989255 0.570805752436567 0.731072231203716 0.780778872556451 0.434932562227329 0.536583467575479
146737.862895378 -0.542942402817558 0.144478030108823 -3.75795823357091 0.000171305465540977 0.000577595391666961
2452.18835194913 0.436699039709238 0.304325000286014 1.43497589517396 0.151293966645695 0.22347090486199
837.014851546933 1.8588622214597 0.427159284719228 4.35168399226422 1.35095882582524e-05 6.62702677071713e-05
681.800215378433 0.453093234128327 0.111365389006073 4.06852827590465 4.73110204610036e-05 0.000189244081844015
434.098043010197 0.572674142837285 0.144062387352212 3.97518154018355 7.03255907757299e-05 0.000267986274908699
1349.46639176106 0.199418353250641 0.12437926471097 1.60330866816141 0.108866523692061 0.168129595342176
14.2047396093824 -2.18501760439305 0.637961545036988 -3.42499892257043 0.000614801858739941 0.0017715096063916
1269.25908484979 -0.905128744785925 0.3280437124087 -2.75917114258922 0.00579481783619437 0.0126934104983305
716.225743419287 -0.316884732475372 0.123292233237595 -2.57019216988881 0.0101642114558743 0.0211836640051231
1623.5477917783 -0.69718850030203 0.23541513760329 -2.96152790937725 0.00306116748401948 0.00720801411227988
57828.9577760577 -0.719864761503503 0.24215762936388 -2.97271146647126 0.00295181794235716 0.00697603946744225
0.186865226138337 -0.995992303550855 3.78685930500328 -0.263012756305714 0.792540747057772 0.850660401842009
4301.9468173253 0.40525739297029 0.100649197812868 4.02643440560514 5.66290272169308e-05 0.000221696617189687
